zinc_id,smiles
ZINC000824776186,COc1cccc(CCC(=O)N2CC3(C[C@@H](N4CCCC4)CO3)C2)c1
ZINC000824776185,COc1cccc(CCC(=O)N2CC3(C[C@H](N4CCCC4)CO3)C2)c1
ZINC000824776178,COc1cccc(CN(Cc2ccc(CC3CCN(C)CC3)cc2)C2CC2)c1
ZINC000824776108,COc1cccc(CCC(=O)N2CCC[C@@](F)(c3nc(-c4cccnc4)no3)C2)c1
ZINC000824776106,COc1cccc(CCC(=O)N2CCC[C@](F)(c3nc(-c4cccnc4)no3)C2)c1
ZINC000824776098,COc1cccc(CCC(=O)N2CCC[C@@](F)(c3nc(C)no3)C2)c1
ZINC000824776096,COc1cccc(CCC(=O)N2CCC[C@](F)(c3nc(C)no3)C2)c1
ZINC000824775351,COc1cccc(CC(=O)N2CCC[C@@H](n3c(C)cnc3C3CCC3)C2)c1
ZINC000824775350,COc1cccc(CC(=O)N2CCC[C@H](n3c(C)cnc3C3CCC3)C2)c1
ZINC000824775349,COc1cccc(CC(=O)N2CCC[C@](CC3CC3)(c3noc(C)n3)C2)c1
ZINC000824775348,COc1cccc(CC(=O)N2CCC[C@@](CC3CC3)(c3noc(C)n3)C2)c1
ZINC000824775347,COc1cccc(CC(=O)NCCn2c(C)cnc2-c2ccccc2)c1
ZINC000824775346,COc1cccc(CC(=O)N2CCC(F)(C(=O)N3CCCC3)CC2)c1
ZINC000824775342,COc1cccc(CC(=O)N2CCOc3ccc(CCC(=O)NCC4CC4)cc3C2)c1
ZINC000824775339,COc1cccc(CC(=O)N2CC[C@@H](c3nc(N(C)C)ncc3C(=O)NC(C)C)C2)c1
ZINC000824775338,COc1cccc(CC(=O)N2CC[C@H](c3nc(N(C)C)ncc3C(=O)NC(C)C)C2)c1
ZINC000824775337,COc1cccc(CC(=O)N2CCC(F)(C(=O)NCC3CC3)CC2)c1
ZINC000824775328,COc1cccc(CC(=O)N2CCC(CCn3c(C)cnc3C3CC3)CC2)c1
ZINC000824775325,COc1cccc(CC(=O)N2CCC[C@](F)(c3nc(-c4cccnc4)no3)C2)c1
ZINC000824775324,COc1cccc(CC(=O)N2CCC[C@@](F)(c3nc(-c4cccnc4)no3)C2)c1
ZINC000824775323,COc1cccc(CC(=O)NCCN(C2CCOCC2)C2CCN(C(=O)C3CC3)CC2)c1
ZINC000824775322,COc1cccc(CC(=O)N[C@@H]2CN(Cc3ccccc3)C[C@H]2CN(C)C)c1
ZINC000824775310,COc1cccc(CC(=O)N2[C@H]3CC[C@H]2Cn2c(nnc2-c2ccccc2)C3)c1
ZINC000824775307,COc1cccc(CC(=O)N2CCC(Cc3ccc(CCC(=O)N4CCCC4)cc3)CC2)c1
ZINC000824775255,COc1cccc(CC(=O)N2C[C@@H](Oc3ccccc3)C[C@H]2C(N)=O)c1
ZINC000824775253,COc1cccc(CC(=O)N2CC3(C[C@@H](N4CCCC4)CO3)C2)c1
ZINC000824775252,COc1cccc(CC(=O)N2CC3(C[C@H](N4CCCC4)CO3)C2)c1
ZINC000824775251,COc1cccc(CC(=O)N2CCC([C@H]3[C@@H](Oc4ccccc4)CN3C(C)C)CC2)c1
ZINC000824775249,COc1cccc(CC(=O)N2CCC(c3nc(-c4cccn4C)no3)CC2)c1
ZINC000824775246,COc1cccc(CC(=O)N2CCC(Cc3ccc(CCC(=O)NC4CC4)cc3)CC2)c1
ZINC000824775245,COc1cccc(CC(=O)N2CCC(F)(C(=O)NC3CC3)CC2)c1
ZINC000824775244,COc1cccc(CC(=O)N2CC3(C[C@@H](N4CCCCC4)CO3)C2)c1
ZINC000824775243,COc1cccc(CC(=O)N2CC3(C[C@H](N4CCCCC4)CO3)C2)c1
ZINC000824775241,COc1cccc(CC(=O)N2CCC(CCn3c(C)cnc3-c3ccncc3)CC2)c1
ZINC000824775240,COc1cccc(CC(=O)N2CC[C@](F)(C(=O)NCc3ccccc3)C2)c1
ZINC000824775239,COc1cccc(CC(=O)N2CC[C@@](F)(C(=O)NCc3ccccc3)C2)c1
ZINC000824775238,COc1cccc(CC(=O)N2CCC[C@@](F)(c3nc(-c4ccccc4)no3)C2)c1
ZINC000824775237,COc1cccc(CC(=O)N2CCC[C@](F)(c3nc(-c4ccccc4)no3)C2)c1
ZINC000824775232,COc1cccc(CC(=O)N2CCC[C@@H](c3nc(C)ncc3COCC3CC3)C2)c1
ZINC000824775231,COc1cccc(CC(=O)N2CCC[C@H](c3nc(C)ncc3COCC3CC3)C2)c1
ZINC000824775229,COc1cccc(CC(=O)N2CC[C@H](c3nc(C)no3)N(C(C)=O)CC2)c1
ZINC000824775228,COc1cccc(CC(=O)N2CC[C@@H](c3nc(C)no3)N(C(C)=O)CC2)c1
ZINC000824775221,COc1cccc(CC(=O)N2CC[C@@](c3nnnn3C3CCCC3)(N(C)C)C2)c1
ZINC000824775220,COc1cccc(CC(=O)N2CC[C@](c3nnnn3C3CCCC3)(N(C)C)C2)c1
ZINC000824767794,COc1cccc(C(=O)N2CCC[C@](CC3CC3)(c3noc(-c4ccncc4)n3)C2)c1
ZINC000824767793,COc1cccc(C(=O)N2CCC[C@@](CC3CC3)(c3noc(-c4ccncc4)n3)C2)c1
ZINC000824767788,COc1cccc(C(=O)NCCN(C2CCOCC2)C2CCN(S(C)(=O)=O)CC2)c1
ZINC000824767692,COc1cccc(C(=O)N2CCC[C@](F)(c3nc(-c4ccncc4)no3)C2)c1
ZINC000824767687,COc1cccc(C(=O)N2CCC[C@@](F)(c3nc(-c4ccncc4)no3)C2)c1
ZINC000824767586,COc1cccc(C(=O)N2CCC[C@](CC3CC3)(c3noc(-c4ccccn4)n3)C2)c1
ZINC000824767585,COc1cccc(C(=O)N2CCC[C@@](CC3CC3)(c3noc(-c4ccccn4)n3)C2)c1
ZINC000824766989,COc1cccc(C(=O)N2CCC(CC3CC3)(c3noc(-c4ccncc4)n3)CC2)c1
ZINC000824766925,COc1cccc(C(=O)N2CC3(C[C@@H](N4CCCCC4)CO3)C2)c1
ZINC000824766923,COc1cccc(C(=O)N2CC3(C[C@H](N4CCCCC4)CO3)C2)c1
ZINC000824766920,COc1cccc(C(=O)N2CC3(C[C@@H](N4CCCC4)CO3)C2)c1
ZINC000824766917,COc1cccc(C(=O)N2CC3(C[C@H](N4CCCC4)CO3)C2)c1
ZINC000824766880,COc1cccc(C(=O)N2CC3(C[C@@H](N4CCN(C)CC4)CO3)C2)c1
ZINC000824766879,COc1cccc(C(=O)N2CC3(C[C@H](N4CCN(C)CC4)CO3)C2)c1
ZINC000824766877,COc1cccc(C(=O)N2CC3(C[C@@H](N(C)Cc4ccccc4)CO3)C2)c1
ZINC000824766876,COc1cccc(C(=O)N2CC3(C[C@H](N(C)Cc4ccccc4)CO3)C2)c1
ZINC000824758631,COc1ccc2[nH]c(C(=O)N3CCC(CCn4c(C)cnc4C4CCC4)CC3)cc2c1
ZINC000824758624,COc1ccc2[nH]c(C(=O)N3CCC(c4nc(C)ncc4CO)CC3)cc2c1
ZINC000824758510,COc1ccc2c(c1)c(CN1CCC[C@](F)(C(=O)N3CCCC3)C1)cn2C
ZINC000824758507,COc1ccc2c(c1)c(CN1CCC[C@@](F)(C(=O)N3CCCC3)C1)cn2C
ZINC000824758497,COc1ccc2[nH]c(C(=O)N3CCC(CCn4c(C)cnc4C4CC4)CC3)cc2c1
ZINC000824758454,COc1ccc2[nH]c(C(=O)NCCn3c(C)cnc3C3CCOCC3)cc2c1
ZINC000824758447,COc1ccc2[nH]c(C(=O)N3CCC4(CC3)C[C@@H](CCOCC3CC3)CCO4)cc2c1
ZINC000824758444,COc1ccc2[nH]c(C(=O)N3CCC4(CC3)C[C@H](CCOCC3CC3)CCO4)cc2c1
ZINC000824758415,COc1ccc2[nH]c(C(=O)N(CCN3CCCCC3)C3CCOCC3)cc2c1
ZINC000824757919,COc1ccc2cc(C(=O)N3CCC4(CC3)C[C@@H](CCOCC3CC3)CCO4)[nH]c2c1
ZINC000824757918,COc1ccc2cc(C(=O)N3CCC4(CC3)C[C@H](CCOCC3CC3)CCO4)[nH]c2c1
ZINC000824757901,COc1ccc2cc(C(=O)N3CCC4(CC3)C[C@H](CCOCc3ccccc3)CCO4)[nH]c2c1
ZINC000824757900,COc1ccc2cc(C(=O)N3CCC4(CC3)C[C@@H](CCOCc3ccccc3)CCO4)[nH]c2c1
ZINC000824757850,COc1ccc2cc(C(=O)N3CCC(Cc4ccc(CN5CCN(C)CC5)cc4)CC3)[nH]c2c1
ZINC000824757817,COc1ccc2cc(C(=O)N3CCC[C@](F)(C(=O)N4CCOCC4)C3)[nH]c2c1
ZINC000824757816,COc1ccc2cc(C(=O)N3CCC[C@@](F)(C(=O)N4CCOCC4)C3)[nH]c2c1
ZINC000824757777,COc1ccc2cc(C(=O)N3CCCN(CC(C)C)[C@@H](c4nc(C)no4)C3)[nH]c2c1
ZINC000824757776,COc1ccc2cc(C(=O)N3CCCN(CC(C)C)[C@H](c4nc(C)no4)C3)[nH]c2c1
ZINC000824747985,COc1ccc(NC(=O)c2ccc(CC3CCN(S(C)(=O)=O)CC3)cc2)cn1
ZINC000824746361,COc1ccc(C(=O)N2CCOc3ccc(NC(=O)C4CC4)cc3C2)cn1
ZINC000824746356,COc1ccc(C(=O)N2CCC(F)(C(=O)N3CCOCC3)CC2)cn1
ZINC000824746349,COc1ccc(C(=O)NCCn2c(C)cnc2-c2ccncc2)cn1
ZINC000824746339,COc1ccc(C(=O)N2CCC[C@@](CC3CC3)(c3noc(-c4ccncc4)n3)C2)cn1
ZINC000824746338,COc1ccc(C(=O)N2CCC[C@](CC3CC3)(c3noc(-c4ccncc4)n3)C2)cn1
ZINC000824746331,COc1ccc(C(=O)N2C[C@@H](Oc3ccccc3)C[C@H]2C(N)=O)cn1
ZINC000824746293,COc1ccc(C(=O)N2CCC[C@@](CC3CC3)(c3noc(C4CCOCC4)n3)C2)cn1
ZINC000824746292,COc1ccc(C(=O)N2CCC[C@](CC3CC3)(c3noc(C4CCOCC4)n3)C2)cn1
ZINC000824746160,COc1ccc(C(=O)N2CCC(Cc3ccc(CCC(=O)N4CCCC4)cc3)CC2)cn1
ZINC000824746129,COc1ccc(C(=O)N2CCC[C@](CC3CC3)(c3noc(-c4ccc(F)cc4)n3)C2)cn1
ZINC000824746124,COc1ccc(C(=O)N2CCC[C@@](CC3CC3)(c3noc(-c4ccc(F)cc4)n3)C2)cn1
ZINC000824746063,COc1ccc(C(=O)N2CCCN(CC(C)C)[C@@H](c3nc(C)no3)C2)cn1
ZINC000824746060,COc1ccc(C(=O)N2CCCN(CC(C)C)[C@H](c3nc(C)no3)C2)cn1
ZINC000824745982,COc1ccc(C(=O)N2CCC(Cc3ccc(COc4cccnc4)cc3)CC2)cn1
ZINC000824745967,COc1ccc(C(=O)N2CC3(C[C@H](N(C)Cc4ccccc4)CO3)C2)cn1
ZINC000824745964,COc1ccc(C(=O)N2CC3(C[C@@H](N(C)Cc4ccccc4)CO3)C2)cn1
ZINC000824745946,COc1ccc(C(=O)N2CCCN(C(=O)c3ccccc3)[C@H](c3nc(C)no3)C2)cn1
ZINC000824745944,COc1ccc(C(=O)N2CCCN(C(=O)c3ccccc3)[C@@H](c3nc(C)no3)C2)cn1
ZINC000824745909,COc1ccc(C(=O)N2CCC(CC3CC3)(c3noc(-c4ccc(F)cc4)n3)CC2)cn1
ZINC000824745895,COc1ccc(C(=O)N2CCC(Cc3ccc(CCC(=O)NC4CC4)cc3)CC2)cn1
ZINC000824745671,COc1ccc(C(=O)N2CC(n3cc(C(=O)N4CCCC4)nn3)C2)cn1
ZINC000824745668,COc1ccc(C(=O)N2CCOc3ccc(CCC(N)=O)cc3C2)cn1
ZINC000824745653,COc1ccc(C(=O)N2[C@H]3CC[C@H]2Cn2c(nn(CC(C)C)c2=O)C3)cn1
ZINC000824745577,COc1ccc(C(=O)N2CCC[C@](F)(C(=O)NCc3cccnc3)C2)cn1
ZINC000824745576,COc1ccc(C(=O)N2CCC[C@@](F)(C(=O)NCc3cccnc3)C2)cn1
ZINC000824745561,COc1ccc(C(=O)N2CCC(CCn3c(C)cnc3-c3ccccc3)CC2)cn1
ZINC000824745504,COc1ccc(C(=O)N2CCC(CCn3c(C)cnc3-c3ccncc3)CC2)cn1
ZINC000824745501,COc1ccc(C(=O)N2CCOc3ccc(CCC(=O)NCC4CC4)cc3C2)cn1
ZINC000824745500,COc1ccc(C(=O)N2CCC(F)(C(=O)NC3CC3)CC2)cn1
ZINC000824745494,COc1ccc(C(=O)NCCN(C2CCOCC2)C2CCN(S(C)(=O)=O)CC2)cn1
ZINC000824745482,COc1ccc(C(=O)N2CCC(Cc3ccc(CCC(N)=O)cc3)CC2)cn1
ZINC000824745439,COc1ccc(C(=O)N2CCC(CC3CC3)(c3noc(C)n3)CC2)cn1
ZINC000824745430,COc1ccc(C(=O)N2CCC[C@](F)(c3nc(-c4ccncc4)no3)C2)cn1
ZINC000824745429,COc1ccc(C(=O)N2CCC[C@@](F)(c3nc(-c4ccncc4)no3)C2)cn1
ZINC000824745428,COc1ccc(C(=O)N2CC[C@@H](c3nc(N(C)C)ncc3C(=O)N(C)C)C2)cn1
ZINC000824745427,COc1ccc(C(=O)N2CC[C@H](c3nc(N(C)C)ncc3C(=O)N(C)C)C2)cn1
ZINC000824742870,COc1ccc(OC)c(S(=O)(=O)NCCn2c(C)cnc2C2CC2)c1
ZINC000824742483,COc1ccc(OC)c(S(=O)(=O)N2CCCN(CC(C)C)[C@@H](c3nc(C)no3)C2)c1
ZINC000824742482,COc1ccc(OC)c(S(=O)(=O)N2CCCN(CC(C)C)[C@H](c3nc(C)no3)C2)c1
ZINC000824742473,COc1ccc(OC)c(S(=O)(=O)N2CCC(F)(C(=O)NC3CC3)CC2)c1
ZINC000824742471,COc1ccc(F)cc1S(=O)(=O)N1CCCN(CC(C)C)[C@@H](c2nc(C)no2)C1
ZINC000824742464,COc1ccc(F)cc1S(=O)(=O)N1CCCN(CC(C)C)[C@H](c2nc(C)no2)C1
ZINC000824742450,COc1ccc(OC)c(S(=O)(=O)N2CC[C@@H](n3c(C)cnc3C3CC3)C2)c1
ZINC000824742449,COc1ccc(OC)c(S(=O)(=O)N2CC[C@H](n3c(C)cnc3C3CC3)C2)c1
ZINC000824742447,COc1ccc(OC)c(S(=O)(=O)N2CCC(F)(C(=O)NCC3CC3)CC2)c1
ZINC000824742440,COc1ccc(OC)c(S(=O)(=O)N2CC3(C[C@@H](CC(=O)NCC4CC4)CO3)C2)c1
ZINC000824742434,COc1ccc(OC)c(S(=O)(=O)N2CC3(C[C@H](CC(=O)NCC4CC4)CO3)C2)c1
ZINC000824742431,COc1ccc(F)cc1S(=O)(=O)N1CCC[C@](F)(C(=O)NCc2cccnc2)C1
ZINC000824742426,COc1ccc(F)cc1S(=O)(=O)N1CCC[C@@](F)(C(=O)NCc2cccnc2)C1
ZINC000824742412,COc1ccc(F)cc1S(=O)(=O)N1CCc2c(c(NC(=O)C3CC3)nn2C)C1
ZINC000824742392,COc1ccc(OC)c(S(=O)(=O)N2CCC(F)(C(=O)N3CCCC3)CC2)c1
ZINC000824742382,COc1ccc(OC)c(S(=O)(=O)N2CCC3(CC2)C[C@@H](CCOCC2CC2)CCO3)c1
ZINC000824742374,COc1ccc(OC)c(S(=O)(=O)N2CCC3(CC2)C[C@H](CCOCC2CC2)CCO3)c1
ZINC000824742365,COc1ccc(OC)c(S(=O)(=O)N2CCC(Cc3ccc(CN4CCOCC4)cc3)CC2)c1
ZINC000824739421,COc1ccc(F)cc1S(=O)(=O)N1CC2(C[C@@H](CC(=O)NCC3CC3)CO2)C1
ZINC000824739415,COc1ccc(F)cc1S(=O)(=O)N1CC2(C[C@H](CC(=O)NCC3CC3)CO2)C1
ZINC000824739408,COc1ccc(OC)c(S(=O)(=O)N2CC(c3noc([C@H]4CCCN4CC4CC4)n3)C2)c1
ZINC000824739405,COc1ccc(OC)c(S(=O)(=O)N2CC(c3noc([C@@H]4CCCN4CC4CC4)n3)C2)c1
ZINC000824736733,COc1ccc(S(=O)(=O)N2CC[C@@H]3C(=O)N(CC(C)C)CC(=O)N3CC2)cc1OC
ZINC000824736730,COc1ccc(S(=O)(=O)N2CC[C@H]3C(=O)N(CC(C)C)CC(=O)N3CC2)cc1OC
ZINC000824732001,COc1ccc(OC)c(NC(=O)N2CCC[C@](F)(c3nc(C4CC4)no3)C2)c1
ZINC000824731999,COc1ccc(OC)c(NC(=O)N2CCC[C@@](F)(c3nc(C4CC4)no3)C2)c1
ZINC000824731920,COc1ccc(OC)c(NC(=O)N2CCC[C@@H]2c2ncc(C)n2Cc2ccc(F)cc2)c1
ZINC000824731912,COc1ccc(OC)c(NC(=O)N2CCC[C@H]2c2ncc(C)n2Cc2ccc(F)cc2)c1
ZINC000824722939,COc1ccc(C(=O)N2CC(c3nc(CCN(C)C(=O)C4CC4)no3)C2)cc1F
ZINC000824722931,COc1ccc(C(=O)N2CCCN(CC(C)C)[C@@H](c3nc(C)no3)C2)cc1F
ZINC000824722929,COc1ccc(C(=O)N2CCCN(CC(C)C)[C@H](c3nc(C)no3)C2)cc1F
ZINC000824722928,COc1ccc(C(=O)N2CC[C@@H](Cn3c(C)cnc3-c3ccccc3)C2)cc1F
ZINC000824722924,COc1ccc(C(=O)N2CC[C@H](Cn3c(C)cnc3-c3ccccc3)C2)cc1F
ZINC000824722899,COc1ccc(C(=O)N2C[C@@H]3C[C@H](NC(C)=O)CN3C(=O)[C@@H]2CC(C)C)cc1F
ZINC000824722886,COc1ccc(C(=O)N2CCC(CCn3c(C)cnc3-c3cccnc3)CC2)cc1F
ZINC000824722881,COc1ccc(C(=O)N2CCC(F)(C(=O)N3CCCC3)CC2)cc1F
ZINC000824722877,COc1ccc(C(=O)N2CCOc3ccc(CCC(=O)N4CCOCC4)cc3C2)cc1F
ZINC000824722864,COc1ccc(C(=O)N2CCC[C@@H](n3c(C)cnc3C)C2)cc1F
ZINC000824722863,COc1ccc(C(=O)N2CCC[C@H](n3c(C)cnc3C)C2)cc1F
ZINC000824722798,COc1ccc(C(=O)N2CCC(c3nc(-c4cccn4C)no3)CC2)cc1F
ZINC000824722792,COc1ccc(C(=O)N2CCCC[C@@H]2CCn2cc(C(=O)N(C)C)nn2)cc1F
ZINC000824722791,COc1ccc(C(=O)N2CCCC[C@H]2CCn2cc(C(=O)N(C)C)nn2)cc1F
ZINC000824722772,COc1ccc(C(=O)N2CCC[C@@H](c3nc(C)ncc3CO)C2)cc1F
ZINC000824722771,COc1ccc(C(=O)N2CCC[C@H](c3nc(C)ncc3CO)C2)cc1F
ZINC000824722760,COc1ccc(C(=O)NCCn2c(C)cnc2C2CCOCC2)cc1F
ZINC000824722759,COc1ccc(C(=O)N2CC[C@@H](Cn3c(C)cnc3C3CCC3)C2)cc1F
ZINC000824722758,COc1ccc(C(=O)N2CC[C@H](Cn3c(C)cnc3C3CCC3)C2)cc1F
ZINC000824722756,COc1ccc(C(=O)N2CC[C@@H](n3c(C)cnc3C3CCC3)C2)cc1F
ZINC000824722755,COc1ccc(C(=O)N2CC[C@H](n3c(C)cnc3C3CCC3)C2)cc1F
ZINC000824722754,COc1ccc(C(=O)N2CCC[C@](CC3CC3)(c3noc(C4CCOCC4)n3)C2)cc1F
ZINC000824722753,COc1ccc(C(=O)N2CCC[C@@](CC3CC3)(c3noc(C4CCOCC4)n3)C2)cc1F
ZINC000824722752,COc1ccc(C(=O)N2CCC[C@@H](Cn3c(C)cnc3C3CCC3)C2)cc1F
ZINC000824722751,COc1ccc(C(=O)N2CCC[C@H](Cn3c(C)cnc3C3CCC3)C2)cc1F
ZINC000824722750,COc1ccc(C(=O)N2CC[C@H](c3nc(-c4cccn4C)no3)C2)cc1F
ZINC000824722749,COc1ccc(C(=O)N2CC[C@@H](c3nc(-c4cccn4C)no3)C2)cc1F
ZINC000824722744,COc1ccc(C(=O)N2CCC[C@@H](n3c(C)cnc3C3CCC3)C2)cc1F
ZINC000824722743,COc1ccc(C(=O)N2CCC[C@H](n3c(C)cnc3C3CCC3)C2)cc1F
ZINC000824722741,COc1ccc(C(=O)N2CCC(CCc3noc(N(C)C)n3)CC2)cc1F
ZINC000824722702,COc1ccc(C(=O)NCCn2c(C)cnc2C2CC2)cc1F
ZINC000824722683,COc1ccc(C(=O)N2CCCC[C@@H]2CCn2cc(-c3ccccc3)nn2)cc1F
ZINC000824722660,COc1ccc(C(=O)N2CCCC[C@H]2CCn2cc(-c3ccccc3)nn2)cc1F
ZINC000824722605,COc1ccc(C(=O)N2CCCC[C@@H]2CCn2cc(C(=O)N3CCCC3)nn2)cc1F
ZINC000824722592,COc1ccc(C(=O)N2CCCC[C@H]2CCn2cc(C(=O)N3CCCC3)nn2)cc1F
ZINC000824722591,COc1ccc(C(=O)N2CCC([C@H]3[C@@H](Oc4ccccc4)CN3C(C)C)CC2)cc1F
ZINC000824722586,COc1ccc(C(=O)N2CCC[C@](F)(C(=O)NCc3cccnc3)C2)cc1F
ZINC000824722585,COc1ccc(C(=O)N2CCC[C@@](F)(C(=O)NCc3cccnc3)C2)cc1F
ZINC000824722584,COc1ccc(C(=O)N2CCC(n3c(C4CC4)nn(C)c3=O)CC2)cc1F
ZINC000824721339,COc1ccc(NC(=O)N2CCc3nn(Cc4ccccc4)c(=O)n3CC2)cc1F
ZINC000824711221,COc1ccc(OC)c(CC(=O)N2CCC(C(=O)N3CCC4(CCCCO4)CC3)CC2)c1
ZINC000824711218,COc1ccc(OC)c(CC(=O)N2CC[C@](c3nnnn3C3CCCC3)(N(C)C)C2)c1
ZINC000824711215,COc1ccc(OC)c(CC(=O)N2CC[C@@](c3nnnn3C3CCCC3)(N(C)C)C2)c1
ZINC000824711191,COc1ccc(OC)c(CC(=O)N2CCCN(CC(C)C)[C@@H](c3nc(C)no3)C2)c1
ZINC000824711187,COc1ccc(OC)c(CC(=O)N2CCCN(CC(C)C)[C@H](c3nc(C)no3)C2)c1
ZINC000824711142,COc1ccc(OC)c(CC(=O)N2CCC3(CC2)CC[C@]3(C)O)c1
ZINC000824711141,COc1ccc(OC)c(CC(=O)N2CCC3(CC2)CC[C@@]3(C)O)c1
ZINC000824710845,COc1ccc(CN2CCC(CC3CC3)(c3noc(C4CCOCC4)n3)CC2)cc1C
ZINC000824710838,COc1ccc(CN2CC[C@@H](n3c(C)cnc3-c3cccnc3)C2)cc1C
ZINC000824710837,COc1ccc(CN2CC[C@H](n3c(C)cnc3-c3cccnc3)C2)cc1C
ZINC000824704475,COc1ccc(Cl)cc1C(=O)N1CC[C@](F)(C(=O)NCc2ccccc2)C1
ZINC000824704474,COc1ccc(Cl)cc1C(=O)N1CC[C@@](F)(C(=O)NCc2ccccc2)C1
ZINC000824704469,COc1ccc(Cl)cc1C(=O)N1CC2(C[C@H](N(C)Cc3ccccc3)CO2)C1
ZINC000824704468,COc1ccc(Cl)cc1C(=O)N1CC2(C[C@@H](N(C)Cc3ccccc3)CO2)C1
ZINC000824704459,COc1ccc(Cl)cc1C(=O)N1CCC[C@](F)(c2nc(C)no2)C1
ZINC000824704458,COc1ccc(Cl)cc1C(=O)N1CCC[C@@](F)(c2nc(C)no2)C1
ZINC000824704448,COc1ccc(Cl)cc1C(=O)N1CC2(C[C@@H](N3CCCC3)CO2)C1
ZINC000824704447,COc1ccc(Cl)cc1C(=O)N1CC2(C[C@H](N3CCCC3)CO2)C1
ZINC000824704431,COc1ccc(Cl)cc1C(=O)N1CCC[C@](CC2CC2)(c2noc(C)n2)C1
ZINC000824704430,COc1ccc(Cl)cc1C(=O)N1CCC[C@@](CC2CC2)(c2noc(C)n2)C1
ZINC000824704428,COc1ccc(Cl)cc1C(=O)N1CC2(C[C@@H](N3CCCCC3)CO2)C1
ZINC000824704427,COc1ccc(Cl)cc1C(=O)N1CC2(C[C@H](N3CCCCC3)CO2)C1
ZINC000824704416,COc1ccc(Cl)cc1C(=O)N1C[C@@H]2CN(C(C)=O)C[C@]2(C(=O)N2CCCC2)C1
ZINC000824691986,COc1ccc(-c2cc(C(=O)N3CCC(CCc4noc(N(C)C)n4)CC3)n[nH]2)cc1
ZINC000824689325,COc1ccc(-c2cc(C(=O)N3CCC4(CC3)CC[C@]4(C)O)c(C)n2C)cc1
ZINC000824689322,COc1ccc(-c2cc(C(=O)N3CCC4(CC3)CC[C@@]4(C)O)c(C)n2C)cc1
ZINC000824685790,COc1ccc(S(=O)(=O)NCCn2c(C)cnc2C2CC2)cc1
ZINC000824684303,COc1ccc(S(=O)(=O)N2CC[C@@H](c3nc(N(C)C)ncc3C(=O)N(C)C)C2)cc1
ZINC000824684300,COc1ccc(S(=O)(=O)N2CC[C@H](c3nc(N(C)C)ncc3C(=O)N(C)C)C2)cc1
ZINC000824684284,COc1ccc(S(=O)(=O)N2CCC[C@@H]2c2nncn2C2CCCC2)cc1
ZINC000824684283,COc1ccc(S(=O)(=O)N2CCC[C@H]2c2nncn2C2CCCC2)cc1
ZINC000825212545,Cc1cccc(C(=O)N2CCC(CCn3c(C)cnc3C3CC3)CC2)c1
ZINC000825212529,Cc1cccc(C(=O)NCCN(C2CCOCC2)C2CCN(C(=O)C3CC3)CC2)c1
ZINC000825212507,Cc1cccc(C(=O)NCCn2c(C)cnc2-c2ccccc2)c1
ZINC000825212490,Cc1cccc(C(=O)N2CCC(CCn3c(C)cnc3-c3ccncc3)CC2)c1
ZINC000825199549,Cc1ccc(CN2CCC[C@](F)(C(=O)N3CCOCC3)C2)s1
ZINC000825199548,Cc1ccc(CN2CCC[C@@](F)(C(=O)N3CCOCC3)C2)s1
ZINC000825199537,Cc1ccc(C(=O)N2CCC[C@](F)(c3nc(C4CC4)no3)C2)s1
ZINC000825199536,Cc1ccc(C(=O)N2CCC[C@@](F)(c3nc(C4CC4)no3)C2)s1
ZINC000825199534,Cc1ccc(C(=O)N2CCCC[C@H]2CCn2cc(-c3ccccc3)nn2)s1
ZINC000825199533,Cc1ccc(C(=O)N2CCCC[C@@H]2CCn2cc(-c3ccccc3)nn2)s1
ZINC000825199529,Cc1ccc(C(=O)N2CCC(Cc3ccc(COc4cccnc4)cc3)CC2)s1
ZINC000825199526,Cc1ccc(C(=O)NCCn2c(C)cnc2C2CCOCC2)s1
ZINC000825199524,Cc1ccc(C(=O)N2CCC[C@@](CC3CC3)(c3noc(C4CCOCC4)n3)C2)s1
ZINC000825199523,Cc1ccc(C(=O)N2CCC[C@](CC3CC3)(c3noc(C4CCOCC4)n3)C2)s1
ZINC000825199522,Cc1ccc(C(=O)N2CCC([C@H]3[C@@H](Oc4ccccc4)CN3C(C)C)CC2)s1
ZINC000825199520,Cc1ccc(C(=O)N2CCOc3ccc(CCC(=O)N4CCOCC4)cc3C2)s1
ZINC000825199513,Cc1ccc(CN2CCC[C@](F)(c3nc(-c4ccccc4)no3)C2)s1
ZINC000825199512,Cc1ccc(CN2CCC[C@@](F)(c3nc(-c4ccccc4)no3)C2)s1
ZINC000825199499,Cc1ccc(C(=O)N2CCC[C@@](F)(c3nc(-c4ccncc4)no3)C2)s1
ZINC000825199498,Cc1ccc(C(=O)N2CCC[C@](F)(c3nc(-c4ccncc4)no3)C2)s1
ZINC000825199490,Cc1ccc(C(=O)N2CCC(n3c(C4CC4)nn(C)c3=O)CC2)s1
ZINC000825199488,Cc1ccc(C(=O)N2CCC3(CC2)C[C@H](CCOCc2ccccc2)CCO3)s1
ZINC000825199487,Cc1ccc(C(=O)N2CCC3(CC2)C[C@@H](CCOCc2ccccc2)CCO3)s1
ZINC000825199480,CC(=O)N1C[C@@H](COc2ccccc2)[C@H](C2CCN(C(=O)c3ccc(C)s3)CC2)C1
ZINC000825199476,Cc1ccc(CN2C[C@@H](Oc3ccccc3)C[C@H]2C(N)=O)s1
